"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"2368","24","68","2328","Effects of percutaneous electroacupuncture stimulation with different acupoints on arrhythmia in patients with neurosurgery","ChiCTR2100054967","2021","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:23.902Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2369","24","69","2332","Efficacy of electroacupuncture on male patients undergoing ureteral stent removal under local anesthesia: a randomized single-blind placebo-controlled single-center clinical trial","ITMCTR2025000222","2025","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:24.448Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2370","24","70","2333","The clinical effect and central mechanism of electroacupuncture on acute pain after total knee arthroplasty","ChiCTR2000033778","2020","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:25.018Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2371","24","71","2334","Study on application of electroacupuncture combined with anisodamine and EP mixture in colonoscopy","ChiCTR2100046700","2021","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:25.550Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2372","24","72","2335","A randomized controlled study of percutaneous acupoint electrical stimulation combined with aromatherapy in the prevention and treatment of postoperative nausea and vomiting in patients with microvascular decompression","ChiCTR2400079518","2024","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:26.273Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2373","24","73","2336","Evaluation of the Benefit Provided by Acupuncture During a Surgery of Deep Brain Stimulation","NCT02236260","2014","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:38.794Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2374","24","74","2339","Clinical and mechanistic study on the timeliness of giant needle electroacupuncture treatment for acute pain after total knee arthroplasty","ChiCTR2400082563","2024","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:39.501Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2375","24","75","2342","randomized controlled clinical trial of electroacupuncture analgesia for acute pain after abdominal surgery at high altitude","ITMCTR2025000315","2025","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:40.030Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2376","24","76","2346","Effects of Electroacupuncture to Relieve Itching Degree in Patients With Chronic Atopic Eczema","NCT05529836","2022","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:40.728Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2377","24","77","2347","Effect of electroacupuncture on regional cerebral oxygen saturation in patients undergoing diabetic foot surgery","ChiCTR2100048783","2021","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:41.273Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2378","24","78","2348","The effect of electroacupuncture on the damage and repair of stress ulcer in critically ill patients-randomized, evaluator blinded, controlled clinical trial","ChiCTR2100046701","2021","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:41.950Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2379","24","79","2349","The regulation and mechanism of electroacupuncture to the depth of anesthesia","ChiCTR1800014801","2018","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:42.478Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2380","24","80","2350","A randomized controlled study on acute pain after total knee arthroplasty by electroacupuncture at Xi acupoint","ChiCTR2100041928","2021","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:43.024Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2381","24","81","2351","Clinical Application and Research of Acupuncture-Anesthetic Composite Anesthesia (AACA) in Perioperative Period of Pneumonectomy to Accelerate Rehabilitation","ChiCTR-IOR-16009674","2016","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:43.550Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2382","24","82","2352","Clinical efficacy of percutaneous acupoint electrical stimulation for the prevention of perioperative urinary retention with LIHR","ITMCTR2025000349","2025","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:44.035Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2383","24","83","2353","Prevention of maternal side pain by percutaneous acupoint electrical stimulation pretreatment","ChiCTR2400080844","2024","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:44.525Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2384","24","84","2354","PROSPECTIVE RANDOMIZED COMPARISON OF PERIOPERATIVE PAIN CONTROL TO ENHANCE RECOVERY WITH RADICAL CYSTECTOMY","Tachibana","2023","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Intervention is not therapeutic TEAS or needle electroacupuncture at recognized acupoints.","Wrong intervention for this review.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:45.022Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2385","24","85","2355","Assessment of the efficacy of a low-cost custom-built thoracic epidural anesthesia simulator","Jeganathan","2017","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Intervention is not therapeutic TEAS or needle electroacupuncture at recognized acupoints.","Wrong intervention for this review.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:45.552Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2386","24","86","2356","TEAS for Variceal Bleeding Endoscopy in Cirrhosis","NCT07106658","2025","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:46.073Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2387","24","87","2360","Error in Conflict of Interest","Unknown","unclear","English","yes","No","EXCLUDE_NON_SURGICAL","Population or treatment context is not perioperative surgery under general anesthesia.","Non-surgical or non-perioperative setting.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:46.531Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2388","24","88","2361","Electroacupuncture analgesia for endoscopic ultrasound: a prospective, randomized, double-blinded, sham-controlled study","Teoh","2014","English","yes","No","EXCLUDE_NON_SURGICAL","Population or treatment context is not perioperative surgery under general anesthesia.","Non-surgical or non-perioperative setting.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:47.078Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2389","24","89","2365","Electroacupuncture Analgesia for Colonoscopy","NCT03095898","2017","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:47.598Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2390","24","90","2367","Efficacy of electroacupuncture in the treatment of patients undergoing transperineal prostate biopsy under local anesthesia: a randomized single-blind sham-electroacupuncture parallel control multi-center clinical trial","ITMCTR2024000567","2024","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:48.067Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2391","24","91","2368","Electroacupuncture in Reducing the Dose of Analgesic in Patients Undergoing Off-pump Coronary Artery Bypass Grafting","NCT02443220","2014","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:48.711Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2392","24","92","2369","Compare the effect of electroacupuncture at sensitive point and nerve block after total knee replacement","ChiCTR2300068829","2023","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:49.150Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2393","24","93","2370","Effect of electroacupuncture on discomfort during DSA(Digital Subtraction Angiography): a randomized, controlled clinical trial","ChiCTR2300073911","2023","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:49.602Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2394","24","94","2372","Mechanism of electroacupuncture regulation of CCL2/CCR2 pathway in relieving neuropathic pain","ITMCTR2025000134","2025","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:50.254Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2395","24","95","2373","An Evidence-Based Evaluation Study on the Substitution Effect of Acupuncture for Anesthetic Drugs Based on Colonoscopy","ITMCTR2025001270","2025","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:50.907Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2396","24","96","2377","Protective Effect of Electroacupuncture on Lung in Patients Undergoing General Anesthesia","NCT05019079","2021","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:51.354Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2397","24","97","2380","Application of cerebral state index in electroacupuncture analgesia in patients undergoing laparoscopic cholecystectomy","ChiCTR2300076432","2023","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:52.414Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2398","24","98","2381","Application of electroacupuncture on muscle strength in patients after total knee arthroplasty","ChiCTR1900027806","2019","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:53.047Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2399","24","99","2383","Electroacupuncture on Postoperative Urinary Retention After Radical Surgery for Cervical Cancer","NCT07253194","2025","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:53.486Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2400","24","100","2384","Effect of acupoint electrical stimulation (TEAS) combined with lumbar quadratus muscle block (QLB) on postoperative rehabilitation in patients undergoing robot-assisted nephrectomy","ChiCTR2500109146","2025","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:53.909Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2401","25","1","2385","Effect of electroacupuncture combined with Rema on the incidence of perioperative complications","ChiCTR2400079732","2024","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:54.511Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2402","25","2","2388","Effect of electroacupuncture on perioperative anxiety and stress response in patients undergoing gastric and colorectal tumor surgery","ChiCTR2000037127","2020","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:54.952Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2403","25","3","2389","Clinical Study of TEAS Intervention in Relieving Anxiety Before Thoracoscopic Surgery","NCT04895852","2021","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:55.459Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2404","25","4","2392","Exploring the optimal timing of preoperative electroacupuncture for prevention of postoperative nausea and vomiting in orthopedic surgery patients: a prospective cohort study","ITMCTR2200005851","2022","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:56.074Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2405","25","5","2518","Study on the effect and mechanism of percutaneous acupoint nerve electrical stimulation in postoperative cognitive dysfunction","ChiCTR2200065497","2022","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:56.496Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2406","25","6","2519","Can electrostimulation reduce the requirement for opioids in patients after surgery?","ISRCTN76428396","2020","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:56.902Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2407","25","7","2520","The effects of electroacupuncture on lung injury in patients with surgical acute abdomen during perioperative: a Prospective, Randomized, Controlled Trial","ChiCTR1900021213","2019","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:57.502Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2408","25","8","2521","Transcutanclus electrical acupoint stimulation in the role of accelerated rehabilitation after pneumonectomy and curative effect observation","ChiCTR-IOR-16009850","2016","English","yes","No","EXCLUDE_PROTOCOL","Trial registration or study protocol without primary participant results.","No primary study results available for eligibility assessment.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:56:57.950Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2409","25","9","3288","Alternation of EEG Characteristics During Transcutaneous Acupoint Electrical Stimulation–Induced Sedation","Yan","2022","English","yes","No","EXCLUDE_NON_SURGICAL","TAES-induced sedation was studied outside an operative perioperative setting.","TAES-induced sedation was studied outside an operative perioperative setting.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:57:56.459Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2410","25","10","3413","Research on community promotion and application of single acupoint electroacupuncture therapy for lumbar intervertebral disc herniation","Huang","2021","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated community patients with lumbar disc herniation, not perioperative surgical patients.","Electroacupuncture treated community patients with lumbar disc herniation, not perioperative surgical patients.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:57:56.999Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2411","25","11","3449","Influence of electroacupuncture on acupoints of Yanglingquan (GB34) on gallbladder volume and gallbladder arterial hemodynamics in patients with chronic cholecystitis","Zhang","2021","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture assessed gallbladder physiology in chronic cholecystitis outside surgery.","Electroacupuncture assessed gallbladder physiology in chronic cholecystitis outside surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:57:57.844Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2412","25","12","2793","Electroacupuncture as an ERAS adjunct to accelerate gastrointestinal recovery after laparoscopic colorectal cancer surgery","Du","2026","English","no","No","EXCLUDE_MULTIPLE_UNCERTAINTIES","Abstract-free citation does not support randomization, general anesthesia, eligible timing, or primary clinical results.","Abstract-free citation does not support randomization, general anesthesia, eligible timing, or primary clinical results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:57:58.484Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2413","25","13","2807","Transcutaneous electrical acupoint stimulation reduces perioperative arrhythmia risk and improves recovery quality in laparoscopic cholecystectomy: mechanisms involving suppression of repolarization abnormalities induced by CO2 pneumoperitoneum","Tian","2025","English","yes","Yes","INCLUDE_ELIGIBLE","Randomized laparoscopic cholecystectomy trial used TEAS at recognized acupoints before induction and intraoperatively and reported clinical recovery and pain outcomes.","Randomized laparoscopic cholecystectomy trial used TEAS at recognized acupoints before induction and intraoperatively and reported clinical recovery and pain outcomes.","high","primary_results","yes","8","0","","yes","yes","eligible_teas","eligible_control","yes","yes","yes","Started before induction and continued intraoperatively.","yes","no","no","yes","2026-07-28T17:57:59.143Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2414","25","14","2822","Study on the rules of clinical application of acupuncture for prevention and treatment of perioperative neurocognitive disorder in elderly patients based on data mining","Wu","2025","English","yes","No","EXCLUDE_SECONDARY_RESEARCH","Data-mining report is secondary research rather than a primary randomized perioperative trial report.","Data-mining report is secondary research rather than a primary randomized perioperative trial report.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:57:59.753Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2415","25","15","2935","Integrative Effects of Transcutaneous Electrical Acustimulation and Autonomic-Endocrine Mechanisms on Postprocedural Recovery in Patients With Endoscopic Retrograde Cholangio-Pancreatography","Shen","2025","English","yes","No","EXCLUDE_NON_SURGICAL","ERCP is an endoscopic procedure rather than eligible operative surgery under general anesthesia.","ERCP is an endoscopic procedure rather than eligible operative surgery under general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:00.383Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2416","25","16","2993","Effect of transcutaneous electrical acupoint stimulation in heart rate variability in post-on-call trainees","Jing","2024","English","yes","No","EXCLUDE_NON_SURGICAL","Study of post-call trainees is not a perioperative surgical population.","Study of post-call trainees is not a perioperative surgical population.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:00.979Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2417","25","17","2646","Evaluation of the effects of Tu Dieu Thang prescription combined with electroacupuncture and shortwave therapy on patients with knee osteoarthritis","TCTR20251031003","2025","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture plus shortwave therapy treated knee osteoarthritis outside perioperative surgery.","Electroacupuncture plus shortwave therapy treated knee osteoarthritis outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:01.672Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2418","25","18","2655","Electroacupuncture at Body acupoints and Fenglong (ST 40) for regulating serum lipids in dyslipidemic patients","TCTR20131003001","2013","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated dyslipidemia outside perioperative surgery.","Electroacupuncture treated dyslipidemia outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:02.279Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
